shopNo,distCode,totalTransactions,meanTransactions,medianTransactions,maxTransactions,stdTransactions,totalOtherShopTrans,meanUtilization,meanPortability,totalRice,totalWheat,meanRiceWheatRatio,meanTransactionToCardRatio,totalRcs,volatilityCoeff,portabilityLoad,seasonalPeakTransactions,seasonalMeanTransactions,seasonalStdTransactions,seasonalPeakToMean,latitude,longitude,distName,shopStatus,pca1,pca2,pca3,kmeans_cluster,dbscan_cluster,clusterPersona
4609004,982,61074,199.58823529411765,214.0,297,62.0169759320853,49554,0.6064597051964496,0.8034915470328287,1529226.0,0.0,0.0,0.6064597051964496,329.27777777777777,0.3107246067920572,0.811376363100501,5346,3592.5882352941176,1148.779736221414,1.4880636604774535,16.501656,77.517264,Narayanpet,Active,-0.03953539885081417,4.207308891798725,1.2606138424681692,0,0,Active Urban Shops
1673371,536,475542,1554.0588235294117,1445.0,2017,308.7074956004848,385830,1.2374278678111894,0.8080418785887179,12006270.0,1948194.0,6.226522705920139,1.2374278678111894,1255.888888888889,0.198645952731301,0.811347893561452,36306,27973.058823529413,5718.384523519167,1.2978916688746736,17.342984,78.451532,Hyderabad,Active,14.110584846770784,1.514649512087275,-0.4674624279949882,3,-1,High-Volume Urban Hubs
1882521,533,133182,435.2352941176471,446.0,485,35.0590629906457,108054,1.0028462998102468,0.8119880633658472,3188394.0,0.0,0.0,1.0028462998102468,434.0,0.08055197605635585,0.8113258548452493,8730,7834.235294117647,649.4212355447507,1.1143397756453575,18.663189,77.90438,Nizamabad,Active,1.2227822088845277,0.9791865685141754,1.1825009567802227,0,0,Active Urban Shops
1672270,536,371502,1214.0588235294117,1226.0,1374,114.51727539770158,301356,1.0201703089940082,0.8102882573877994,9480870.0,1651716.0,5.7538106228585635,1.0201703089940082,1190.0555555555557,0.0943259693667778,0.8111827123407142,24732,21853.058823529413,2121.276044936992,1.1317408789185521,17.340277,78.497905,Hyderabad,Active,9.652795399598789,-0.010436384279470136,-0.8171773568164792,3,0,High-Volume Urban Hubs
3703035,934,175392,573.1764705882352,597.0,615,48.6160086495241,142272,1.0201899550617057,0.809770202405393,3603546.0,0.0,0.0,1.0201899550617057,561.8333333333334,0.08481857009871815,0.8111658456486043,11070,10317.176470588236,900.5451290256167,1.0729679802955665,17.835552,78.066618,Sangareddy,Active,2.2487783529207803,0.7227339759104408,0.9336964722271214,0,0,Active Urban Shops
1481039,538,64710,211.47058823529412,214.0,237,11.5546080927669,52488,0.4383691827598204,0.8100596650399364,1549818.0,25326.0,26.410664249064002,0.4383691827598204,482.6666666666667,0.054639315042291324,0.8111265646731571,4266,3806.470588235294,214.03332615712523,1.1207232267037552,16.749374,77.987365,Mahbubnagar,Active,-0.48195484169326613,1.7392228600501345,0.039252346243218154,0,0,Active Urban Shops
3911022,936,161838,528.8823529411765,531.0,627,50.45510144009965,131238,1.1031413012030287,0.8108041796321365,3206448.0,0.0,0.0,1.1031413012030287,479.44444444444446,0.09539947997794394,0.8109220331442554,11286,9519.882352941177,934.6118099479148,1.185518852185519,18.473506,78.864439,Rajanna Siricilla,Active,1.9606904731345551,1.0712583809519192,1.359021450644842,0,0,Active Urban Shops
1500025,537,188766,616.8823529411765,631.0,763,67.97163740001376,153072,1.0937572990146944,0.8095306540443123,4279878.0,0.0,0.0,1.0937572990146944,564.1111111111111,0.1101857381329488,0.8109087441594355,13734,11103.882352941177,1259.081703184554,1.2368646896157147,17.392878,78.359782,Ranga Reddy,Active,2.9218051820053845,1.1504315455855507,1.1526578896238104,0,0,Active Urban Shops
4317009,940,84942,277.5882352941176,289.0,308,29.90356728799648,68868,0.8486069943625832,0.8054317600607093,1787832.0,0.0,0.0,0.8486069943625832,327.1111111111111,0.10772634962829841,0.8107649925831744,5544,4996.588235294118,553.9227223656213,1.1095571095571095,17.981585,79.601993,Warangal,Active,-0.04852965839145604,1.618385071907137,1.1900597692333001,0,0,Active Urban Shops
3824001,935,63594,207.8235294117647,202.0,337,37.369421644705554,51552,0.5297111370722224,0.8129368812666198,1301238.0,0.0,0.0,0.5297111370722224,392.3888888888889,0.17981323746391012,0.8106425134446645,6066,3740.823529411765,692.2174726281942,1.621568072459666,18.210681,78.781224,Siddipet,Active,-0.2224149559766455,3.6495242715873646,0.8647173741832652,0,0,Active Urban Shops
2111020,540,293958,960.6470588235294,938.0,1282,82.35958507433244,238284,0.9841067458153093,0.8103816418491292,6124986.0,0.0,0.0,0.9841067458153093,976.1666666666666,0.08573344842714173,0.8106055967178984,23076,17291.647058823528,1525.5987734811063,1.3345171759230912,18.003061,79.550417,Hanumakonda,Active,5.69429777834614,0.6602988816270035,0.03474320337580212,3,0,High-Volume Urban Hubs
1679998,536,150192,490.8235294117647,534.0,702,138.68563898596366,121680,0.44093721986190376,0.8130073326101618,3433860.0,84600.0,59.8380123059783,0.44093721986190376,1113.1666666666667,0.28255703053228454,0.8101629913710451,12636,8834.823529411764,2568.961955617826,1.430249280920422,17.442348,78.513697,Hyderabad,Active,3.6112364530778827,3.876438560046135,-0.28058341902754286,0,-1,Active Urban Shops
2706030,924,167274,546.6470588235294,576.0,622,77.62148347100286,135504,1.198573076747811,0.8124141441371368,3304134.0,0.0,0.0,1.198573076747811,456.1111111111111,0.14199561164393076,0.8100720972775207,11196,9839.64705882353,1437.8319156448915,1.1378456903045302,18.795882,78.914835,Jagityal,Active,2.3163615425711526,1.3020251504761948,1.6644602911746817,0,0,Active Urban Shops
1675572,536,308988,1009.7647058823529,1042.0,1227,145.41214528416364,250254,1.1152844122635808,0.8073107023143419,7146126.0,1129158.0,6.346216601677509,1.1152844122635808,905.5,0.14400596934817558,0.8099149481533263,22086,18175.764705882353,2693.56129337657,1.2151345683327508,17.388601,78.436578,Hyderabad,Active,7.7346231602686535,1.0669749324416575,0.2401309401361969,3,0,High-Volume Urban Hubs
2357016,539,66078,215.94117647058823,223.0,247,23.526820493764276,53514,1.030029346732353,0.8084055038337695,1332468.0,0.0,0.0,1.030029346732353,209.66666666666666,0.10895013576518461,0.8098610732770363,4446,3886.9411764705883,435.80220148999865,1.1438300190683737,16.69376,78.923473,Nalgonda,Active,-0.5688865512626934,1.6206288942862253,1.8517643759123419,0,0,Active Urban Shops
2706022,924,149994,520.8125,569.0,590,144.8456089618877,121464,0.8189122839499139,0.8224231370462554,3274704.0,0.0,0.0,0.8189122839499139,638.1666666666666,0.27811469379457615,0.8097923916956679,10620,9374.625,2688.0472931107442,1.1328453138125525,18.796278,78.913467,Jagityal,Active,2.898316563801963,2.9627339131052026,0.9020063795982669,0,0,Active Urban Shops
2281018,541,179658,587.1176470588235,624.0,704,83.58083874664729,145476,0.9323459093388451,0.8089788997705307,3499848.0,0.0,0.0,0.9323459093388451,629.7222222222222,0.14235790589049233,0.8097385031559964,12672,10568.117647058823,1548.2208289821313,1.1990782486724778,17.26199,80.168758,Khammam,Active,2.790052091657281,1.6217420140519099,0.8292545835063613,0,0,Active Urban Shops
2084110,534,168480,550.5882352941177,522.0,774,101.3807967984991,136404,0.6769480020285392,0.8086095256727548,3538296.0,0.0,0.0,0.6769480020285392,813.3888888888889,0.18413178905710306,0.8096153846153846,13932,9910.588235294117,1877.940729190605,1.4057692307692309,18.428556,79.13964,Karimnagar,Active,3.0049763811779773,2.7159633787793855,0.29099915977975577,0,0,Active Urban Shops
1677704,536,446202,1458.1764705882354,1478.0,1648,106.28042816890007,361224,1.2000374736304964,0.809404631424987,10014948.0,1625076.0,6.177962434514638,1.2000374736304964,1215.111111111111,0.0728858477095204,0.8095526241478075,29664,26247.176470588234,1968.6997052399238,1.1301787082980355,17.413696,78.441692,Hyderabad,Active,10.964614336838862,-0.8018514106344674,-0.7584852812276238,3,0,High-Volume Urban Hubs
1585662,537,494892,1617.2941176470588,1593.0,1830,89.89224021310396,400608,1.4413111185194674,0.809345301717284,10282500.0,1340064.0,7.978600302633045,1.4413111185194674,1123.3333333333333,0.055581875450017,0.8094857059722121,32940,29111.29411764706,1665.1309169516483,1.1315196042772968,17.31961,78.52141,Ranga Reddy,Active,11.28890429060651,-1.50588848227435,-0.27606846305014404,3,0,High-Volume Urban Hubs
1675581,536,224928,735.0588235294117,760.0,799,70.65670738818255,182070,1.276883584351615,0.8091531955970359,5445108.0,981252.0,5.5521202545328405,1.276883584351615,575.6666666666666,0.09612388169006911,0.8094590268886044,14382,13231.058823529413,1308.818955709127,1.0869878361075545,17.379326,78.457626,Hyderabad,Active,4.723615929345598,0.43102723264348003,1.1604468151110208,3,0,High-Volume Urban Hubs
3005020,927,77364,252.8235294117647,258.0,326,33.47935358818536,62622,0.7265043948613927,0.8122480168597401,1455606.0,0.0,0.0,0.7265043948613927,348.0,0.13242182666336696,0.8094462540716613,5868,4550.823529411765,620.1592774535945,1.2894369474174034,17.640236,80.870858,Bhadrdri Kothagudem,Active,-0.128319142184977,2.3615537995331413,1.0623246049681958,0,0,Active Urban Shops
1675568,536,249030,813.8235294117648,807.0,944,74.0305756635471,201564,1.0912678909595417,0.808830481680139,5586624.0,855126.0,6.528959786340876,1.0912678909595417,745.8333333333334,0.09096637414385982,0.8093964582580412,16992,14648.823529411764,1371.3152552975428,1.1599566317311167,17.387295,78.439683,Hyderabad,Active,5.226523015430834,0.5969014893576537,0.5130681307095523,3,0,High-Volume Urban Hubs
2060033,534,198144,647.5294117647059,643.0,770,65.31427768732334,160344,1.0898190599105022,0.8085475602572818,3991626.0,0.0,0.0,1.0898190599105022,594.2777777777778,0.10086688959706548,0.8092296511627907,13860,11655.529411764706,1209.8577456485875,1.1891351744186045,18.460309,79.103813,Karimnagar,Active,2.9637390711551648,0.9643118093322354,1.0699205880856826,0,0,Active Urban Shops
2909014,926,160740,525.2941176470588,509.0,584,40.90050019381358,130068,1.0939851182018703,0.807647049256565,3662154.0,0.0,0.0,1.0939851182018703,480.1666666666667,0.07786209443391164,0.8091825307950727,10512,9455.29411764706,757.6258777181752,1.1117581187010077,18.324587,78.333714,Kamareddy,Active,1.8524347091416005,0.7325441037976829,1.245246112671668,0,0,Active Urban Shops
1672303,536,353016,1153.6470588235295,1118.0,1653,315.0145553876443,285606,0.956800441759203,0.8165907729958909,8868402.0,1508706.0,5.9081556774178114,0.956800441759203,1205.7777777777778,0.27305973085814567,0.8090454823577402,29754,20765.647058823528,5835.214187812394,1.4328472363858864,17.351912,78.492547,Hyderabad,Active,11.210983844362593,3.313306310754849,-0.23989871747542071,3,-1,High-Volume Urban Hubs
1881043,533,399150,1304.4117647058824,1316.0,1335,28.230556497424708,322902,1.003393665158371,0.8092003805456628,10030662.0,0.0,0.0,1.003393665158371,1300.0,0.021642365747743857,0.8089740698985344,24030,23479.41176470588,522.9324835511186,1.0234498308906426,18.670347,78.082576,Nizamabad,Active,7.684924416855952,-1.6634732122607976,-1.0895771820399318,3,-1,High-Volume Urban Hubs
2901028,926,182952,597.8823529411765,605.0,717,68.15372606163842,147978,1.0068403648567408,0.8101549854778736,3739824.0,0.0,0.0,1.0068403648567408,593.8333333333334,0.11399186767491669,0.8088351042896498,12906,10761.882352941177,1262.4546468266167,1.199232585596222,18.387996,77.871081,Kamareddy,Active,2.690394569629284,1.2570878483880306,0.9639060414857632,0,0,Active Urban Shops
1532014,537,76572,250.23529411764707,250.0,339,46.51074470691584,61920,1.3206217260295958,0.8092615233543665,1607958.0,0.0,0.0,1.3206217260295958,189.77777777777777,0.1858680441978301,0.8086506817113305,6102,4504.235294117647,861.5479912207273,1.3547249647390691,17.263809,78.368739,Ranga Reddy,Active,0.0428167948255995,2.2999681252511635,2.7943422268053366,0,0,Active Urban Shops
1677740,536,103356,337.7647058823529,328.0,442,43.29324555744024,83574,0.5989326874697576,0.8075535386924481,2150154.0,340380.0,6.314982729525563,0.5989326874697576,563.9444444444445,0.12817575313070081,0.8086032741205155,7956,6079.764705882353,801.9482160192581,1.3086032741205154,17.451624,78.442814,Hyderabad,Active,1.0971723070109987,2.382701546908956,0.3902709208458176,0,0,Active Urban Shops
1671149,536,434502,1419.9411764705883,1461.0,1600,148.31664113188438,351324,1.1870216514730967,0.808171310044102,11001204.0,1664838.0,6.884528345087294,1.1870216514730967,1196.2222222222222,0.10445266577911407,0.8085670491735366,28800,25558.941176470587,2747.363110115503,1.1268072413935954,17.355086,78.495596,Hyderabad,Active,11.349871896260021,-0.32325404757135195,-0.7089882278470735,3,0,High-Volume Urban Hubs
3384136,930,421704,1378.1176470588234,1385.0,1478,62.98747636922395,340974,1.1754804436294353,0.8081828204221024,9240606.0,964764.0,10.682782192879005,1.1754804436294353,1172.388888888889,0.04570544213235476,0.8085624039610723,26604,24806.117647058825,1166.7569306818436,1.072477377497012,17.50529,78.423979,Medchal,Active,9.187500059116566,-1.237004787650181,-0.645116508803244,3,0,High-Volume Urban Hubs
1481059,538,5166,16.88235294117647,8.0,60,17.122486864142395,4176,0.03334067284451161,0.6111743930308696,127026.0,0.0,0.0,0.03334067284451161,506.8888888888889,1.0142239605938004,0.8083623693379791,1080,303.88235294117646,317.1706721847366,3.554006968641115,16.74438,77.98223,Mahbubnagar,Active,-1.08091993844389,13.119142359835564,2.2060745643600397,4,-1,Volatile Portability Hubs
2111003,540,278586,910.4117647058823,889.0,1127,63.142049527354985,225198,0.9767323187080363,0.8080234838657654,5767884.0,0.0,0.0,0.9767323187080363,932.1111111111111,0.06935548504006168,0.8083607934354203,20286,16387.41176470588,1169.6201872201682,1.2379014020805066,18.001547,79.548304,Hanumakonda,Active,5.017198889791782,0.35608594860031345,0.055910420650286605,0,0,Active Urban Shops
3384219,930,299700,979.4117647058823,963.0,1079,56.63417602406498,242208,0.8627494965760804,0.8081161294817389,6433704.0,641124.0,10.046740841031857,0.8627494965760804,1135.2222222222222,0.057824684228775056,0.8081681681681682,19422,17629.41176470588,1049.070723236971,1.1016816816816817,17.488902,78.457755,Medchal,Active,6.162945435460578,-0.041999286905159715,-0.6750272297242134,3,0,High-Volume Urban Hubs
1677808,536,469746,1535.1176470588234,1619.0,1813,263.8025078784696,379386,1.4390231145692696,0.8088398241382873,10425366.0,1776762.0,6.00944549218236,1.4390231145692696,1066.7777777777778,0.17184514058834285,0.8076407249875465,32634,27632.117647058825,4886.580986261674,1.1810169751312412,17.445008,78.422172,Hyderabad,Active,12.993208403029348,0.679686343067547,0.1385510036627893,3,-1,High-Volume Urban Hubs
1981009,532,242262,791.7058823529412,795.0,872,55.39590827677678,195660,1.2106627588918086,0.8074590187729425,5223204.0,0.0,0.0,1.2106627588918086,653.9444444444445,0.06997031285423919,0.8076380117393566,15696,14250.70588235294,1026.133505245899,1.1014191247492384,19.668331,78.538394,Adilabad,Active,3.8556868635483403,0.07463564140994072,0.9747950057065492,0,0,Active Urban Shops
3307006,930,281736,920.7058823529412,922.0,1209,120.70355950327192,227538,1.3288819259623013,0.8052410422454511,5822550.0,0.0,0.0,1.3288819259623013,694.8888888888889,0.13109893378198456,0.8076284180935344,21762,16572.70588235294,2235.8685047623517,1.31312292358804,17.524226,78.389586,Medchal,Active,5.5227168457828215,0.9526834950512671,1.2838371732072318,3,0,High-Volume Urban Hubs
2281100,541,76410,249.7058823529412,230.0,416,99.4226535094404,61704,1.0484588026081803,0.8184638236392385,1395360.0,0.0,0.0,1.0484588026081803,238.16666666666666,0.39815903643356576,0.8075382803297998,7488,4494.705882352941,1841.6688004601253,1.6659599528857478,,,Khammam,Active,0.641150220542534,4.8804041043525785,2.6753542601201237,4,0,Volatile Portability Hubs
2281109,541,109746,358.6470588235294,356.0,433,41.09795903962574,88596,1.1634050996717789,0.8076523171313806,2110104.0,0.0,0.0,1.1634050996717789,308.27777777777777,0.11459165223448214,0.8072822699688371,7794,6455.64705882353,761.2835330197671,1.2073150729867148,17.23755,80.130019,Khammam,Active,0.6291114847800866,1.476425881550076,1.9476293515710001,0,0,Active Urban Shops
4213004,939,195984,640.4705882352941,633.0,694,25.337604742340464,158202,0.854932475498623,0.807008967319064,4388310.0,0.0,0.0,0.854932475498623,751.6666666666666,0.03956091849924576,0.8072189566495224,12492,11528.470588235294,469.34450535388413,1.0835782512858192,16.364628,78.068595,Wanaparthy,Active,2.6559883194555254,0.27732152612406064,0.1542197686334714,0,0,Active Urban Shops
4603001,982,77922,254.64705882352942,265.0,366,79.50621962170148,62892,0.6341899479972151,0.7914577494862178,1758942.0,0.0,0.0,0.6341899479972151,401.55555555555554,0.3122212366756584,0.8071148071148071,6588,4583.64705882353,1472.7440774442307,1.437283437283437,16.985193,77.716761,Narayanpet,Active,0.500906076765718,4.072630194568611,1.173668217404377,0,0,Active Urban Shops
1882510,533,196686,642.7647058823529,633.0,783,66.85867303556914,158724,1.1101290257035457,0.806534225889626,4659336.0,0.0,0.0,1.1101290257035457,579.0,0.10401733701882268,0.8069918550379793,14094,11569.764705882353,1238.4655591402088,1.2181751624416584,18.660259,77.885492,Nizamabad,Active,3.0805496956420595,0.9855105517346177,1.1132192859535952,0,0,Active Urban Shops
1677822,536,486504,1589.8823529411766,1584.0,1695,69.0492759356128,392544,1.3260069665898053,0.806595115928458,10597032.0,1736298.0,6.157829516685469,1.3260069665898053,1199.0,0.043430431067982,0.8068669527896996,30510,28617.882352941175,1279.043484520412,1.0661166198016871,17.441508,78.42461,Hyderabad,Active,11.379638577255111,-1.7088164950620368,-0.7296781828026246,3,0,High-Volume Urban Hubs
3302125,930,444168,1451.5294117647059,1421.0,1787,114.16353291163485,358290,1.3177533005109794,0.8059176873567822,9549918.0,963234.0,10.66515322234744,1.3177533005109794,1101.611111111111,0.07865051302876448,0.8066542389366186,32166,26127.529411764706,2114.723448753025,1.2311152536877938,17.517653,78.513011,Medchal,Active,10.238760860677884,-0.6192648223640272,-0.1937760419034615,3,0,High-Volume Urban Hubs
